,instructor,course,term,avg_grade,avg_hours,student_learning_rating,course_structure_rating,class_environment_rating,num_enrolled,resp_rate
1204,"Wood, Lauren Elizabeth",HIEU 111 - Europe in the Middle Ages (A00),S123,3.0,8.00,4.8,4.8,4.8,19,0.2632
1205,"Wood, Lauren Elizabeth",HIEU 115 - The Pursuit of the Millenium (A00),S223,3.25,6.25,4.5,4.27,4.4,20,0.2
1206,"Gallant, Thomas W.",HIEU 116B - Greece/Balkans/Age/Nationalism (A00),FA23,3.65,5.50,4.23,4.28,4.33,54,0.1852
1207,"Gallant, Thomas W.",HIEU 116C - Greece/Balkans/20th Century (A00),WI24,3.54,2.91,4.75,4.6,4.57,73,0.31510000000000005
1208,"Demetriou, Denise",HIEU 122 - Archaic Greek History (A00),FA23,3.21,6.94,4.7,4.61,4.63,50,0.36
1209,"Westerfeld, Kevin John",HIEU 124 - The Age of Alexander (A00),S123,3.32,5.42,4.71,4.81,4.85,16,0.75
1210,"Biess, Frank Peter",HIEU 128 - Europe since 1945 (A00),FA23,3.35,6.58,4.52,4.35,4.64,77,0.7403000000000001
1211,"Polic, Ivana",HIEU 128 - Europe since 1945 (A00),S223,3.23,6.67,4.46,4.26,4.58,20,0.3
1212,"Strasser, Ulrike",HIEU 139 - Sex and Gender 1500-1800 (A00),SP24,3.55,3.57,4.66,4.48,4.66,54,0.40740000000000004
1213,"Radcliff, Pamela B.",HIEU 140 - EuroWomen/Gender 1800-present (A00),FA23,3.46,5.79,4.51,4.17,4.36,51,0.3725
1214,"Strasser, Ulrike",HIEU 147 - Women&Gender/Early Mod Europe (A),WI14,,3.48 (B+),4.93,-1.0,-1.0,-1,-0.01
1215,"Truant, Cynthia M",HIEU 147 - Women&Gender/Early Mod Europe  (A),FA10,,3.61 (B+),4.74,-1.0,-1.0,-1,-0.01
1216,"Truant, Cynthia M",HIEU 147 - Women&Gender/Early Mod Europe  (A),WI08,,3.46 (B+),3.54,-1.0,-1.0,-1,-0.01
1217,"Hansen, Jan Eric",HIEU 154 - Mod German/Bismarck to Hitler (A00),FA23,3.63,6.14,4.58,4.49,4.66,72,0.48610000000000003
1218,"Demetriou, Denise",HIEU 160 - Topics/Ancient Greek History (A00),FA23,3.74,9.50,4.93,4.83,4.92,15,0.6667000000000001
1219,"Hansen, Jan Eric",HIEU 171 - Topic/Twentieth Century Europe (A00),SP24,3.39,5.71,4.45,4.44,4.88,22,0.6364
1220,"Hertz, Deborah",HIEU 176 - Politics in the Jewish Past (A00),SP24,3.79,3.75,4.66,4.5,4.69,14,0.5714
1221,"Gallant, Thomas W.",HIEU 183 - Social Hist/Mediterranean (A00),SP24,3.79,4.33,4.54,4.37,4.57,23,0.39130000000000004
1222,"Ivey, James Alexander",HIGL 127 - Sport in the Modern World (A00),SP24,3.87,4.00,4.73,4.71,4.73,36,0.3333
1223,"Murillo, Dana V.",HILA 100 - Conquest/Empire: The Americas (A00),FA23,2.98,6.43,4.52,4.55,4.73,46,0.3043
1224,"Cowan, Benjamin A",HILA 102 - Latin America/Twentieth Centry (A00),WI24,3.31,3.75,4.66,4.32,4.45,52,0.30770000000000003
