,instructor,course,term,avg_grade,avg_hours,student_learning_rating,course_structure_rating,class_environment_rating,num_enrolled,resp_rate
1417,"Lewis, Kevin Michael",SOCI 70 - Gen Soc for Pre-Med Students (A00),WI24,3.65,3.34,4.66,4.51,4.67,115,0.3565
1418,"Estefan, Michel",SOCI 90 - Sociology Connect (A00),FA23,,4.50,4.87,4.83,4.84,20,1.0
1419,"Payne, Christine Anna",SOCI 100 - Classical Sociological Theory (A00),SP24,3.69,4.90,4.83,4.8,4.82,112,0.3661
1420,"Goldman, Harvey Stern",SOCI 100 - Classical Sociological Theory (A00),WI24,2.21,5.29,3.4,3.51,4.27,49,0.2857
1421,"Estefan, Michel",SOCI 100 - Classical Sociological Theory (A00),FA23,3.37,5.74,4.7,4.65,4.81,137,0.9416
1422,"Kilpatrick, Kevin",SOCI 103M - Computer Appl/Data Management (A00),SP24,3.72,3.67,4.55,4.66,4.6,26,0.5769
1423,"Kilpatrick, Kevin",SOCI 103M - Computer Appl/Data Management (A00),WI24,3.7,2.73,3.76,3.67,3.98,28,0.7857
1424,"Kilpatrick, Kevin",SOCI 103M - Computer Appl/Data Management (A00),FA23,3.7,5.00,4.03,3.73,4.32,22,0.3636
1425,"Turner, Christena L.",SOCI 104 - Fld Res:Meth/Participnt Observ (A00),SP24,3.21,4.00,4.56,4.75,4.8,21,0.1905
1426,"Stembridge, Sarah",SOCI 104 - Fld Res:Meth/Participnt Observ (A00),FA23,3.22,6.67,3.63,3.56,3.81,19,0.21050000000000002
1427,"Rogers, Julia Ellen",SOCI 104Q - Qualitative Interviewing (A00),SP24,3.58,5.00,4.38,4.56,4.5,29,0.1379
1428,"Raudenbush, Danielle",SOCI 104Q - Qualitative Interviewing (A00),WI24,3.93,4.71,4.71,4.61,4.82,29,0.2414
1429,"Rogers, Julia Ellen",SOCI 104Q - Qualitative Interviewing (A00),FA23,3.75,7.00,4.15,4.1,4.4,23,0.21739999999999998
